segment_id,modalitet_rf,label_rf,subset_rf,orig_file_rf,start_sec_rf,duration_rf,out_path_rf,modalitet_audio,label_audio,subset_audio,orig_file_audio,start_sec_audio,duration_audio,out_path_audio
seg_01841,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,277.0,1.0,segments\seg_01841\rf\23_to_26_sweep_1.csv,audio,drone,test,data/audio\drone\Audio_test_bymarka_3.wav,180.0,1.0,segments\seg_01841\audio\Audio_test_bymarka_3.wav
seg_01842,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,278.0,1.0,segments\seg_01842\rf\23_to_26_sweep_1.csv,audio,drone,test,data/audio\drone\Audio_test_bymarka_3.wav,181.0,1.0,segments\seg_01842\audio\Audio_test_bymarka_3.wav
seg_01843,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,279.0,1.0,segments\seg_01843\rf\23_to_26_sweep_1.csv,audio,drone,test,data/audio\drone\Audio_test_bymarka_3.wav,182.0,1.0,segments\seg_01843\audio\Audio_test_bymarka_3.wav
seg_01844,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,280.0,1.0,segments\seg_01844\rf\23_to_26_sweep_1.csv,audio,drone,test,data/audio\drone\Audio_test_bymarka_3.wav,183.0,1.0,segments\seg_01844\audio\Audio_test_bymarka_3.wav
seg_01845,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,281.0,1.0,segments\seg_01845\rf\23_to_26_sweep_1.csv,audio,drone,test,data/audio\drone\Audio_test_bymarka_3.wav,184.0,1.0,segments\seg_01845\audio\Audio_test_bymarka_3.wav
seg_01846,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,282.0,1.0,segments\seg_01846\rf\23_to_26_sweep_1.csv,audio,drone,test,data/audio\drone\Audio_test_bymarka_3.wav,185.0,1.0,segments\seg_01846\audio\Audio_test_bymarka_3.wav
seg_01847,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,283.0,1.0,segments\seg_01847\rf\23_to_26_sweep_1.csv,audio,drone,test,data/audio\drone\Audio_test_bymarka_3.wav,186.0,1.0,segments\seg_01847\audio\Audio_test_bymarka_3.wav
seg_01848,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,284.0,1.0,segments\seg_01848\rf\23_to_26_sweep_1.csv,audio,drone,test,data/audio\drone\Audio_test_bymarka_3.wav,187.0,1.0,segments\seg_01848\audio\Audio_test_bymarka_3.wav
seg_01849,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,285.0,1.0,segments\seg_01849\rf\23_to_26_sweep_1.csv,audio,drone,test,data/audio\drone\Audio_test_bymarka_3.wav,188.0,1.0,segments\seg_01849\audio\Audio_test_bymarka_3.wav
seg_01850,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,286.0,1.0,segments\seg_01850\rf\23_to_26_sweep_1.csv,audio,drone,test,data/audio\drone\Audio_test_bymarka_3.wav,189.0,1.0,segments\seg_01850\audio\Audio_test_bymarka_3.wav
seg_01851,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,287.0,1.0,segments\seg_01851\rf\23_to_26_sweep_1.csv,audio,drone,test,data/audio\drone\Audio_test_bymarka_3.wav,190.0,1.0,segments\seg_01851\audio\Audio_test_bymarka_3.wav
seg_01852,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,288.0,1.0,segments\seg_01852\rf\23_to_26_sweep_1.csv,audio,drone,test,data/audio\drone\Audio_test_bymarka_3.wav,191.0,1.0,segments\seg_01852\audio\Audio_test_bymarka_3.wav
seg_01853,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,289.0,1.0,segments\seg_01853\rf\23_to_26_sweep_1.csv,audio,drone,test,data/audio\drone\Audio_test_bymarka_3.wav,192.0,1.0,segments\seg_01853\audio\Audio_test_bymarka_3.wav
seg_01854,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,290.0,1.0,segments\seg_01854\rf\23_to_26_sweep_1.csv,audio,drone,test,data/audio\drone\Audio_test_bymarka_3.wav,193.0,1.0,segments\seg_01854\audio\Audio_test_bymarka_3.wav
seg_01855,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,291.0,1.0,segments\seg_01855\rf\23_to_26_sweep_1.csv,audio,drone,test,data/audio\drone\Audio_test_bymarka_3.wav,194.0,1.0,segments\seg_01855\audio\Audio_test_bymarka_3.wav
seg_01856,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,292.0,1.0,segments\seg_01856\rf\23_to_26_sweep_1.csv,audio,drone,test,data/audio\drone\Audio_test_bymarka_3.wav,195.0,1.0,segments\seg_01856\audio\Audio_test_bymarka_3.wav
seg_01857,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,293.0,1.0,segments\seg_01857\rf\23_to_26_sweep_1.csv,audio,drone,test,data/audio\drone\Audio_test_bymarka_3.wav,196.0,1.0,segments\seg_01857\audio\Audio_test_bymarka_3.wav
seg_01858,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,294.0,1.0,segments\seg_01858\rf\23_to_26_sweep_1.csv,audio,drone,test,data/audio\drone\Audio_test_bymarka_3.wav,197.0,1.0,segments\seg_01858\audio\Audio_test_bymarka_3.wav
seg_01859,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,295.0,1.0,segments\seg_01859\rf\23_to_26_sweep_1.csv,audio,drone,test,data/audio\drone\Audio_test_bymarka_3.wav,198.0,1.0,segments\seg_01859\audio\Audio_test_bymarka_3.wav
seg_01860,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,296.0,1.0,segments\seg_01860\rf\23_to_26_sweep_1.csv,audio,drone,test,data/audio\drone\Audio_test_bymarka_3.wav,199.0,1.0,segments\seg_01860\audio\Audio_test_bymarka_3.wav
seg_01861,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,297.0,1.0,segments\seg_01861\rf\23_to_26_sweep_1.csv,audio,drone,test,data/audio\drone\Audio_test_bymarka_3.wav,200.0,1.0,segments\seg_01861\audio\Audio_test_bymarka_3.wav
seg_01862,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,298.0,1.0,segments\seg_01862\rf\23_to_26_sweep_1.csv,audio,drone,test,data/audio\drone\Audio_test_bymarka_3.wav,201.0,1.0,segments\seg_01862\audio\Audio_test_bymarka_3.wav
seg_01863,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,299.0,1.0,segments\seg_01863\rf\23_to_26_sweep_1.csv,audio,drone,test,data/audio\drone\Audio_test_bymarka_3.wav,202.0,1.0,segments\seg_01863\audio\Audio_test_bymarka_3.wav
seg_01864,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,300.0,1.0,segments\seg_01864\rf\23_to_26_sweep_1.csv,audio,drone,test,data/audio\drone\Audio_test_bymarka_3.wav,203.0,1.0,segments\seg_01864\audio\Audio_test_bymarka_3.wav
seg_01865,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,301.0,1.0,segments\seg_01865\rf\23_to_26_sweep_1.csv,audio,drone,test,data/audio\drone\Audio_test_bymarka_3.wav,204.0,1.0,segments\seg_01865\audio\Audio_test_bymarka_3.wav
seg_01866,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,302.0,1.0,segments\seg_01866\rf\23_to_26_sweep_1.csv,audio,drone,test,data/audio\drone\Audio_test_bymarka_3.wav,205.0,1.0,segments\seg_01866\audio\Audio_test_bymarka_3.wav
seg_01867,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,303.0,1.0,segments\seg_01867\rf\23_to_26_sweep_1.csv,audio,drone,test,data/audio\drone\Audio_test_bymarka_3.wav,206.0,1.0,segments\seg_01867\audio\Audio_test_bymarka_3.wav
seg_01868,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,304.0,1.0,segments\seg_01868\rf\23_to_26_sweep_1.csv,audio,drone,test,data/audio\drone\Audio_test_bymarka_3.wav,207.0,1.0,segments\seg_01868\audio\Audio_test_bymarka_3.wav
seg_01869,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,305.0,1.0,segments\seg_01869\rf\23_to_26_sweep_1.csv,audio,drone,test,data/audio\drone\Audio_test_bymarka_3.wav,208.0,1.0,segments\seg_01869\audio\Audio_test_bymarka_3.wav
seg_01870,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,306.0,1.0,segments\seg_01870\rf\23_to_26_sweep_1.csv,audio,drone,test,data/audio\drone\Audio_test_bymarka_3.wav,209.0,1.0,segments\seg_01870\audio\Audio_test_bymarka_3.wav
seg_01871,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,307.0,1.0,segments\seg_01871\rf\23_to_26_sweep_1.csv,audio,drone,test,data/audio\drone\Audio_test_bymarka_3.wav,210.0,1.0,segments\seg_01871\audio\Audio_test_bymarka_3.wav
seg_01872,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,308.0,1.0,segments\seg_01872\rf\23_to_26_sweep_1.csv,audio,drone,test,data/audio\drone\Audio_test_bymarka_3.wav,211.0,1.0,segments\seg_01872\audio\Audio_test_bymarka_3.wav
seg_01873,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,309.0,1.0,segments\seg_01873\rf\23_to_26_sweep_1.csv,audio,drone,test,data/audio\drone\Audio_test_bymarka_3.wav,212.0,1.0,segments\seg_01873\audio\Audio_test_bymarka_3.wav
seg_01874,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,310.0,1.0,segments\seg_01874\rf\23_to_26_sweep_1.csv,audio,drone,test,data/audio\drone\Audio_test_bymarka_3.wav,213.0,1.0,segments\seg_01874\audio\Audio_test_bymarka_3.wav
seg_01875,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,311.0,1.0,segments\seg_01875\rf\23_to_26_sweep_1.csv,audio,drone,test,data/audio\drone\Audio_test_bymarka_3.wav,214.0,1.0,segments\seg_01875\audio\Audio_test_bymarka_3.wav
seg_01876,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,312.0,1.0,segments\seg_01876\rf\23_to_26_sweep_1.csv,audio,drone,test,data/audio\drone\Audio_test_bymarka_3.wav,215.0,1.0,segments\seg_01876\audio\Audio_test_bymarka_3.wav
seg_01877,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,313.0,1.0,segments\seg_01877\rf\23_to_26_sweep_1.csv,audio,drone,test,data/audio\drone\Audio_test_bymarka_3.wav,216.0,1.0,segments\seg_01877\audio\Audio_test_bymarka_3.wav
seg_01878,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,314.0,1.0,segments\seg_01878\rf\23_to_26_sweep_1.csv,audio,drone,test,data/audio\drone\Audio_test_bymarka_3.wav,217.0,1.0,segments\seg_01878\audio\Audio_test_bymarka_3.wav
seg_01879,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,315.0,1.0,segments\seg_01879\rf\23_to_26_sweep_1.csv,audio,drone,test,data/audio\drone\Audio_test_bymarka_3.wav,218.0,1.0,segments\seg_01879\audio\Audio_test_bymarka_3.wav
seg_01880,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,316.0,1.0,segments\seg_01880\rf\23_to_26_sweep_1.csv,audio,drone,test,data/audio\drone\Audio_test_bymarka_3.wav,219.0,1.0,segments\seg_01880\audio\Audio_test_bymarka_3.wav
seg_01881,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,317.0,1.0,segments\seg_01881\rf\23_to_26_sweep_1.csv,audio,drone,test,data/audio\drone\Audio_test_bymarka_3.wav,220.0,1.0,segments\seg_01881\audio\Audio_test_bymarka_3.wav
seg_01882,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,318.0,1.0,segments\seg_01882\rf\23_to_26_sweep_1.csv,audio,drone,test,data/audio\drone\Audio_test_bymarka_3.wav,221.0,1.0,segments\seg_01882\audio\Audio_test_bymarka_3.wav
seg_01883,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,319.0,1.0,segments\seg_01883\rf\23_to_26_sweep_1.csv,audio,drone,test,data/audio\drone\Audio_test_bymarka_3.wav,222.0,1.0,segments\seg_01883\audio\Audio_test_bymarka_3.wav
seg_01884,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,320.0,1.0,segments\seg_01884\rf\23_to_26_sweep_1.csv,audio,drone,test,data/audio\drone\Audio_test_bymarka_3.wav,223.0,1.0,segments\seg_01884\audio\Audio_test_bymarka_3.wav
seg_01885,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,321.0,1.0,segments\seg_01885\rf\23_to_26_sweep_1.csv,audio,drone,test,data/audio\drone\Audio_test_bymarka_3.wav,224.0,1.0,segments\seg_01885\audio\Audio_test_bymarka_3.wav
seg_01886,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,322.0,1.0,segments\seg_01886\rf\23_to_26_sweep_1.csv,audio,drone,test,data/audio\drone\Audio_test_bymarka_3.wav,225.0,1.0,segments\seg_01886\audio\Audio_test_bymarka_3.wav
seg_01887,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,323.0,1.0,segments\seg_01887\rf\23_to_26_sweep_1.csv,audio,drone,test,data/audio\drone\Audio_test_bymarka_3.wav,226.0,1.0,segments\seg_01887\audio\Audio_test_bymarka_3.wav
seg_01888,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,324.0,1.0,segments\seg_01888\rf\23_to_26_sweep_1.csv,audio,drone,test,data/audio\drone\Audio_test_bymarka_3.wav,227.0,1.0,segments\seg_01888\audio\Audio_test_bymarka_3.wav
seg_01889,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,325.0,1.0,segments\seg_01889\rf\23_to_26_sweep_1.csv,audio,drone,test,data/audio\drone\Audio_test_bymarka_3.wav,228.0,1.0,segments\seg_01889\audio\Audio_test_bymarka_3.wav
seg_01890,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,326.0,1.0,segments\seg_01890\rf\23_to_26_sweep_1.csv,audio,drone,test,data/audio\drone\Audio_test_bymarka_3.wav,229.0,1.0,segments\seg_01890\audio\Audio_test_bymarka_3.wav
seg_01891,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,327.0,1.0,segments\seg_01891\rf\23_to_26_sweep_1.csv,audio,drone,test,data/audio\drone\Audio_test_bymarka_3.wav,230.0,1.0,segments\seg_01891\audio\Audio_test_bymarka_3.wav
seg_01892,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,328.0,1.0,segments\seg_01892\rf\23_to_26_sweep_1.csv,audio,drone,test,data/audio\drone\Audio_test_bymarka_3.wav,231.0,1.0,segments\seg_01892\audio\Audio_test_bymarka_3.wav
seg_01893,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,329.0,1.0,segments\seg_01893\rf\23_to_26_sweep_1.csv,audio,drone,test,data/audio\drone\Audio_test_bymarka_3.wav,232.0,1.0,segments\seg_01893\audio\Audio_test_bymarka_3.wav
seg_01894,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,330.0,1.0,segments\seg_01894\rf\23_to_26_sweep_1.csv,audio,drone,test,data/audio\drone\Audio_test_bymarka_3.wav,233.0,1.0,segments\seg_01894\audio\Audio_test_bymarka_3.wav
seg_01895,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,331.0,1.0,segments\seg_01895\rf\23_to_26_sweep_1.csv,audio,drone,test,data/audio\drone\Audio_test_bymarka_3.wav,234.0,1.0,segments\seg_01895\audio\Audio_test_bymarka_3.wav
seg_01896,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,332.0,1.0,segments\seg_01896\rf\23_to_26_sweep_1.csv,audio,drone,test,data/audio\drone\Audio_test_bymarka_3.wav,235.0,1.0,segments\seg_01896\audio\Audio_test_bymarka_3.wav
seg_01897,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,333.0,1.0,segments\seg_01897\rf\23_to_26_sweep_1.csv,audio,drone,test,data/audio\drone\Audio_test_bymarka_3.wav,236.0,1.0,segments\seg_01897\audio\Audio_test_bymarka_3.wav
seg_01898,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,334.0,1.0,segments\seg_01898\rf\23_to_26_sweep_1.csv,audio,drone,test,data/audio\drone\Audio_test_bymarka_3.wav,237.0,1.0,segments\seg_01898\audio\Audio_test_bymarka_3.wav
seg_01899,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,335.0,1.0,segments\seg_01899\rf\23_to_26_sweep_1.csv,audio,drone,test,data/audio\drone\Audio_test_bymarka_3.wav,238.0,1.0,segments\seg_01899\audio\Audio_test_bymarka_3.wav
seg_01900,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,336.0,1.0,segments\seg_01900\rf\23_to_26_sweep_1.csv,audio,drone,test,data/audio\drone\Audio_test_bymarka_3.wav,239.0,1.0,segments\seg_01900\audio\Audio_test_bymarka_3.wav
seg_01901,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,337.0,1.0,segments\seg_01901\rf\23_to_26_sweep_1.csv,audio,drone,test,data/audio\drone\Audio_test_bymarka_3.wav,240.0,1.0,segments\seg_01901\audio\Audio_test_bymarka_3.wav
seg_01902,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,338.0,1.0,segments\seg_01902\rf\23_to_26_sweep_1.csv,audio,drone,test,data/audio\drone\Audio_test_bymarka_3.wav,241.0,1.0,segments\seg_01902\audio\Audio_test_bymarka_3.wav
seg_01903,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,339.0,1.0,segments\seg_01903\rf\23_to_26_sweep_1.csv,audio,drone,test,data/audio\drone\Audio_test_bymarka_3.wav,242.0,1.0,segments\seg_01903\audio\Audio_test_bymarka_3.wav
seg_01904,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,340.0,1.0,segments\seg_01904\rf\23_to_26_sweep_1.csv,audio,drone,test,data/audio\drone\Audio_test_bymarka_3.wav,243.0,1.0,segments\seg_01904\audio\Audio_test_bymarka_3.wav
seg_01905,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,341.0,1.0,segments\seg_01905\rf\23_to_26_sweep_1.csv,audio,drone,test,data/audio\drone\Audio_test_bymarka_3.wav,244.0,1.0,segments\seg_01905\audio\Audio_test_bymarka_3.wav
seg_01906,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,342.0,1.0,segments\seg_01906\rf\23_to_26_sweep_1.csv,audio,drone,test,data/audio\drone\Audio_test_bymarka_3.wav,245.0,1.0,segments\seg_01906\audio\Audio_test_bymarka_3.wav
seg_01907,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,343.0,1.0,segments\seg_01907\rf\23_to_26_sweep_1.csv,audio,drone,test,data/audio\drone\Audio_test_bymarka_3.wav,246.0,1.0,segments\seg_01907\audio\Audio_test_bymarka_3.wav
seg_01908,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,344.0,1.0,segments\seg_01908\rf\23_to_26_sweep_1.csv,audio,drone,test,data/audio\drone\Audio_test_bymarka_3.wav,247.0,1.0,segments\seg_01908\audio\Audio_test_bymarka_3.wav
seg_01909,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,345.0,1.0,segments\seg_01909\rf\23_to_26_sweep_1.csv,audio,drone,test,data/audio\drone\Audio_test_bymarka_3.wav,248.0,1.0,segments\seg_01909\audio\Audio_test_bymarka_3.wav
seg_01910,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,346.0,1.0,segments\seg_01910\rf\23_to_26_sweep_1.csv,audio,drone,test,data/audio\drone\Audio_test_bymarka_3.wav,249.0,1.0,segments\seg_01910\audio\Audio_test_bymarka_3.wav
seg_01911,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,347.0,1.0,segments\seg_01911\rf\23_to_26_sweep_1.csv,audio,drone,test,data/audio\drone\Audio_test_bymarka_3.wav,250.0,1.0,segments\seg_01911\audio\Audio_test_bymarka_3.wav
seg_01912,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,348.0,1.0,segments\seg_01912\rf\23_to_26_sweep_1.csv,audio,drone,test,data/audio\drone\Audio_test_bymarka_3.wav,251.0,1.0,segments\seg_01912\audio\Audio_test_bymarka_3.wav
seg_01913,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,349.0,1.0,segments\seg_01913\rf\23_to_26_sweep_1.csv,audio,drone,test,data/audio\drone\Audio_test_bymarka_3.wav,252.0,1.0,segments\seg_01913\audio\Audio_test_bymarka_3.wav
seg_01914,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,350.0,1.0,segments\seg_01914\rf\23_to_26_sweep_1.csv,audio,drone,test,data/audio\drone\Audio_test_bymarka_3.wav,253.0,1.0,segments\seg_01914\audio\Audio_test_bymarka_3.wav
seg_01915,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,351.0,1.0,segments\seg_01915\rf\23_to_26_sweep_1.csv,audio,drone,test,data/audio\drone\Audio_test_bymarka_3.wav,254.0,1.0,segments\seg_01915\audio\Audio_test_bymarka_3.wav
seg_01916,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,352.0,1.0,segments\seg_01916\rf\23_to_26_sweep_1.csv,audio,drone,test,data/audio\drone\Audio_test_bymarka_3.wav,255.0,1.0,segments\seg_01916\audio\Audio_test_bymarka_3.wav
seg_01917,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,353.0,1.0,segments\seg_01917\rf\23_to_26_sweep_1.csv,audio,drone,test,data/audio\drone\Audio_test_bymarka_3.wav,256.0,1.0,segments\seg_01917\audio\Audio_test_bymarka_3.wav
seg_01918,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,354.0,1.0,segments\seg_01918\rf\23_to_26_sweep_1.csv,audio,drone,test,data/audio\drone\Audio_test_bymarka_3.wav,257.0,1.0,segments\seg_01918\audio\Audio_test_bymarka_3.wav
seg_01919,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,355.0,1.0,segments\seg_01919\rf\23_to_26_sweep_1.csv,audio,drone,test,data/audio\drone\Audio_test_bymarka_3.wav,258.0,1.0,segments\seg_01919\audio\Audio_test_bymarka_3.wav
seg_01920,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,356.0,1.0,segments\seg_01920\rf\23_to_26_sweep_1.csv,audio,drone,test,data/audio\drone\Audio_test_bymarka_3.wav,259.0,1.0,segments\seg_01920\audio\Audio_test_bymarka_3.wav
seg_01921,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,357.0,1.0,segments\seg_01921\rf\23_to_26_sweep_1.csv,audio,drone,test,data/audio\drone\Audio_test_bymarka_3.wav,260.0,1.0,segments\seg_01921\audio\Audio_test_bymarka_3.wav
seg_01922,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,358.0,1.0,segments\seg_01922\rf\23_to_26_sweep_1.csv,audio,drone,test,data/audio\drone\Audio_test_bymarka_3.wav,261.0,1.0,segments\seg_01922\audio\Audio_test_bymarka_3.wav
seg_01923,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,359.0,1.0,segments\seg_01923\rf\23_to_26_sweep_1.csv,audio,drone,test,data/audio\drone\Audio_test_bymarka_3.wav,262.0,1.0,segments\seg_01923\audio\Audio_test_bymarka_3.wav
seg_01924,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,360.0,1.0,segments\seg_01924\rf\23_to_26_sweep_1.csv,audio,drone,test,data/audio\drone\Audio_test_bymarka_3.wav,263.0,1.0,segments\seg_01924\audio\Audio_test_bymarka_3.wav
seg_01925,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,361.0,1.0,segments\seg_01925\rf\23_to_26_sweep_1.csv,audio,drone,test,data/audio\drone\Audio_test_bymarka_3.wav,264.0,1.0,segments\seg_01925\audio\Audio_test_bymarka_3.wav
seg_01926,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,362.0,1.0,segments\seg_01926\rf\23_to_26_sweep_1.csv,audio,drone,test,data/audio\drone\Audio_test_bymarka_3.wav,265.0,1.0,segments\seg_01926\audio\Audio_test_bymarka_3.wav
seg_01927,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,363.0,1.0,segments\seg_01927\rf\23_to_26_sweep_1.csv,audio,drone,test,data/audio\drone\Audio_test_bymarka_3.wav,266.0,1.0,segments\seg_01927\audio\Audio_test_bymarka_3.wav
seg_01928,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,364.0,1.0,segments\seg_01928\rf\23_to_26_sweep_1.csv,audio,drone,test,data/audio\drone\Audio_test_bymarka_3.wav,267.0,1.0,segments\seg_01928\audio\Audio_test_bymarka_3.wav
seg_01929,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,365.0,1.0,segments\seg_01929\rf\23_to_26_sweep_1.csv,audio,drone,test,data/audio\drone\Audio_test_bymarka_3.wav,268.0,1.0,segments\seg_01929\audio\Audio_test_bymarka_3.wav
seg_01930,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,366.0,1.0,segments\seg_01930\rf\23_to_26_sweep_1.csv,audio,drone,test,data/audio\drone\Audio_test_bymarka_3.wav,269.0,1.0,segments\seg_01930\audio\Audio_test_bymarka_3.wav
seg_01931,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,367.0,1.0,segments\seg_01931\rf\23_to_26_sweep_1.csv,audio,drone,test,data/audio\drone\Audio_test_bymarka_3.wav,270.0,1.0,segments\seg_01931\audio\Audio_test_bymarka_3.wav
seg_01932,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,368.0,1.0,segments\seg_01932\rf\23_to_26_sweep_1.csv,audio,drone,test,data/audio\drone\Audio_test_bymarka_3.wav,271.0,1.0,segments\seg_01932\audio\Audio_test_bymarka_3.wav
seg_01933,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,369.0,1.0,segments\seg_01933\rf\23_to_26_sweep_1.csv,audio,drone,test,data/audio\drone\Audio_test_bymarka_3.wav,272.0,1.0,segments\seg_01933\audio\Audio_test_bymarka_3.wav
seg_01934,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,370.0,1.0,segments\seg_01934\rf\23_to_26_sweep_1.csv,audio,drone,test,data/audio\drone\Audio_test_bymarka_3.wav,273.0,1.0,segments\seg_01934\audio\Audio_test_bymarka_3.wav
seg_01935,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,371.0,1.0,segments\seg_01935\rf\23_to_26_sweep_1.csv,audio,drone,test,data/audio\drone\Audio_test_bymarka_3.wav,274.0,1.0,segments\seg_01935\audio\Audio_test_bymarka_3.wav
seg_01936,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,372.0,1.0,segments\seg_01936\rf\23_to_26_sweep_1.csv,audio,drone,test,data/audio\drone\Audio_test_bymarka_3.wav,275.0,1.0,segments\seg_01936\audio\Audio_test_bymarka_3.wav
seg_01937,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,373.0,1.0,segments\seg_01937\rf\23_to_26_sweep_1.csv,audio,drone,test,data/audio\drone\Audio_test_bymarka_3.wav,276.0,1.0,segments\seg_01937\audio\Audio_test_bymarka_3.wav
seg_01938,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,374.0,1.0,segments\seg_01938\rf\23_to_26_sweep_1.csv,audio,drone,test,data/audio\drone\Audio_test_bymarka_3.wav,277.0,1.0,segments\seg_01938\audio\Audio_test_bymarka_3.wav
seg_01939,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,375.0,1.0,segments\seg_01939\rf\23_to_26_sweep_1.csv,audio,drone,test,data/audio\drone\Audio_test_bymarka_3.wav,278.0,1.0,segments\seg_01939\audio\Audio_test_bymarka_3.wav
