segment_id,modalitet,label,subset,orig_file,start_sec,duration,out_path
seg_01808,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,244.0,1.0,segments\seg_01808\rf\23_to_26_sweep_1.csv
seg_01809,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,245.0,1.0,segments\seg_01809\rf\23_to_26_sweep_1.csv
seg_01810,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,246.0,1.0,segments\seg_01810\rf\23_to_26_sweep_1.csv
seg_01811,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,247.0,1.0,segments\seg_01811\rf\23_to_26_sweep_1.csv
seg_01812,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,248.0,1.0,segments\seg_01812\rf\23_to_26_sweep_1.csv
seg_01813,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,249.0,1.0,segments\seg_01813\rf\23_to_26_sweep_1.csv
seg_01814,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,250.0,1.0,segments\seg_01814\rf\23_to_26_sweep_1.csv
seg_01815,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,251.0,1.0,segments\seg_01815\rf\23_to_26_sweep_1.csv
seg_01816,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,252.0,1.0,segments\seg_01816\rf\23_to_26_sweep_1.csv
seg_01817,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,253.0,1.0,segments\seg_01817\rf\23_to_26_sweep_1.csv
seg_01818,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,254.0,1.0,segments\seg_01818\rf\23_to_26_sweep_1.csv
seg_01819,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,255.0,1.0,segments\seg_01819\rf\23_to_26_sweep_1.csv
seg_01820,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,256.0,1.0,segments\seg_01820\rf\23_to_26_sweep_1.csv
seg_01821,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,257.0,1.0,segments\seg_01821\rf\23_to_26_sweep_1.csv
seg_01822,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,258.0,1.0,segments\seg_01822\rf\23_to_26_sweep_1.csv
seg_01823,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,259.0,1.0,segments\seg_01823\rf\23_to_26_sweep_1.csv
seg_01824,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,260.0,1.0,segments\seg_01824\rf\23_to_26_sweep_1.csv
seg_01825,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,261.0,1.0,segments\seg_01825\rf\23_to_26_sweep_1.csv
seg_01826,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,262.0,1.0,segments\seg_01826\rf\23_to_26_sweep_1.csv
seg_01827,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,263.0,1.0,segments\seg_01827\rf\23_to_26_sweep_1.csv
seg_01828,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,264.0,1.0,segments\seg_01828\rf\23_to_26_sweep_1.csv
seg_01829,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,265.0,1.0,segments\seg_01829\rf\23_to_26_sweep_1.csv
seg_01830,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,266.0,1.0,segments\seg_01830\rf\23_to_26_sweep_1.csv
seg_01831,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,267.0,1.0,segments\seg_01831\rf\23_to_26_sweep_1.csv
seg_01832,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,268.0,1.0,segments\seg_01832\rf\23_to_26_sweep_1.csv
seg_01833,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,269.0,1.0,segments\seg_01833\rf\23_to_26_sweep_1.csv
seg_01834,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,270.0,1.0,segments\seg_01834\rf\23_to_26_sweep_1.csv
seg_01835,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,271.0,1.0,segments\seg_01835\rf\23_to_26_sweep_1.csv
seg_01836,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,272.0,1.0,segments\seg_01836\rf\23_to_26_sweep_1.csv
seg_01837,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,273.0,1.0,segments\seg_01837\rf\23_to_26_sweep_1.csv
seg_01838,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,274.0,1.0,segments\seg_01838\rf\23_to_26_sweep_1.csv
seg_01839,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,275.0,1.0,segments\seg_01839\rf\23_to_26_sweep_1.csv
seg_01840,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,276.0,1.0,segments\seg_01840\rf\23_to_26_sweep_1.csv
seg_01841,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,277.0,1.0,segments\seg_01841\rf\23_to_26_sweep_1.csv
seg_01842,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,278.0,1.0,segments\seg_01842\rf\23_to_26_sweep_1.csv
seg_01843,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,279.0,1.0,segments\seg_01843\rf\23_to_26_sweep_1.csv
seg_01844,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,280.0,1.0,segments\seg_01844\rf\23_to_26_sweep_1.csv
seg_01845,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,281.0,1.0,segments\seg_01845\rf\23_to_26_sweep_1.csv
seg_01846,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,282.0,1.0,segments\seg_01846\rf\23_to_26_sweep_1.csv
seg_01847,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,283.0,1.0,segments\seg_01847\rf\23_to_26_sweep_1.csv
seg_01848,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,284.0,1.0,segments\seg_01848\rf\23_to_26_sweep_1.csv
seg_01849,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,285.0,1.0,segments\seg_01849\rf\23_to_26_sweep_1.csv
seg_01850,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,286.0,1.0,segments\seg_01850\rf\23_to_26_sweep_1.csv
seg_01851,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,287.0,1.0,segments\seg_01851\rf\23_to_26_sweep_1.csv
seg_01852,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,288.0,1.0,segments\seg_01852\rf\23_to_26_sweep_1.csv
seg_01853,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,289.0,1.0,segments\seg_01853\rf\23_to_26_sweep_1.csv
seg_01854,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,290.0,1.0,segments\seg_01854\rf\23_to_26_sweep_1.csv
seg_01855,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,291.0,1.0,segments\seg_01855\rf\23_to_26_sweep_1.csv
seg_01856,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,292.0,1.0,segments\seg_01856\rf\23_to_26_sweep_1.csv
seg_01857,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,293.0,1.0,segments\seg_01857\rf\23_to_26_sweep_1.csv
seg_01858,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,294.0,1.0,segments\seg_01858\rf\23_to_26_sweep_1.csv
seg_01859,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,295.0,1.0,segments\seg_01859\rf\23_to_26_sweep_1.csv
seg_01860,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,296.0,1.0,segments\seg_01860\rf\23_to_26_sweep_1.csv
seg_01861,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,297.0,1.0,segments\seg_01861\rf\23_to_26_sweep_1.csv
seg_01862,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,298.0,1.0,segments\seg_01862\rf\23_to_26_sweep_1.csv
seg_01863,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,299.0,1.0,segments\seg_01863\rf\23_to_26_sweep_1.csv
seg_01864,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,300.0,1.0,segments\seg_01864\rf\23_to_26_sweep_1.csv
seg_01865,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,301.0,1.0,segments\seg_01865\rf\23_to_26_sweep_1.csv
seg_01866,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,302.0,1.0,segments\seg_01866\rf\23_to_26_sweep_1.csv
seg_01867,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,303.0,1.0,segments\seg_01867\rf\23_to_26_sweep_1.csv
seg_01868,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,304.0,1.0,segments\seg_01868\rf\23_to_26_sweep_1.csv
seg_01869,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,305.0,1.0,segments\seg_01869\rf\23_to_26_sweep_1.csv
seg_01870,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,306.0,1.0,segments\seg_01870\rf\23_to_26_sweep_1.csv
seg_01871,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,307.0,1.0,segments\seg_01871\rf\23_to_26_sweep_1.csv
seg_01872,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,308.0,1.0,segments\seg_01872\rf\23_to_26_sweep_1.csv
seg_01873,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,309.0,1.0,segments\seg_01873\rf\23_to_26_sweep_1.csv
seg_01874,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,310.0,1.0,segments\seg_01874\rf\23_to_26_sweep_1.csv
seg_01875,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,311.0,1.0,segments\seg_01875\rf\23_to_26_sweep_1.csv
seg_01876,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,312.0,1.0,segments\seg_01876\rf\23_to_26_sweep_1.csv
seg_01877,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,313.0,1.0,segments\seg_01877\rf\23_to_26_sweep_1.csv
seg_01878,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,314.0,1.0,segments\seg_01878\rf\23_to_26_sweep_1.csv
seg_01879,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,315.0,1.0,segments\seg_01879\rf\23_to_26_sweep_1.csv
seg_01880,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,316.0,1.0,segments\seg_01880\rf\23_to_26_sweep_1.csv
seg_01881,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,317.0,1.0,segments\seg_01881\rf\23_to_26_sweep_1.csv
seg_01882,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,318.0,1.0,segments\seg_01882\rf\23_to_26_sweep_1.csv
seg_01883,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,319.0,1.0,segments\seg_01883\rf\23_to_26_sweep_1.csv
seg_01884,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,320.0,1.0,segments\seg_01884\rf\23_to_26_sweep_1.csv
seg_01885,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,321.0,1.0,segments\seg_01885\rf\23_to_26_sweep_1.csv
seg_01886,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,322.0,1.0,segments\seg_01886\rf\23_to_26_sweep_1.csv
seg_01887,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,323.0,1.0,segments\seg_01887\rf\23_to_26_sweep_1.csv
seg_01888,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,324.0,1.0,segments\seg_01888\rf\23_to_26_sweep_1.csv
seg_01889,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,325.0,1.0,segments\seg_01889\rf\23_to_26_sweep_1.csv
seg_01890,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,326.0,1.0,segments\seg_01890\rf\23_to_26_sweep_1.csv
seg_01891,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,327.0,1.0,segments\seg_01891\rf\23_to_26_sweep_1.csv
seg_01892,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,328.0,1.0,segments\seg_01892\rf\23_to_26_sweep_1.csv
seg_01893,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,329.0,1.0,segments\seg_01893\rf\23_to_26_sweep_1.csv
seg_01894,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,330.0,1.0,segments\seg_01894\rf\23_to_26_sweep_1.csv
seg_01895,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,331.0,1.0,segments\seg_01895\rf\23_to_26_sweep_1.csv
seg_01896,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,332.0,1.0,segments\seg_01896\rf\23_to_26_sweep_1.csv
seg_01897,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,333.0,1.0,segments\seg_01897\rf\23_to_26_sweep_1.csv
seg_01898,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,334.0,1.0,segments\seg_01898\rf\23_to_26_sweep_1.csv
seg_01899,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,335.0,1.0,segments\seg_01899\rf\23_to_26_sweep_1.csv
seg_01900,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,336.0,1.0,segments\seg_01900\rf\23_to_26_sweep_1.csv
seg_01901,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,337.0,1.0,segments\seg_01901\rf\23_to_26_sweep_1.csv
seg_01902,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,338.0,1.0,segments\seg_01902\rf\23_to_26_sweep_1.csv
seg_01903,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,339.0,1.0,segments\seg_01903\rf\23_to_26_sweep_1.csv
seg_01904,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,340.0,1.0,segments\seg_01904\rf\23_to_26_sweep_1.csv
seg_01905,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,341.0,1.0,segments\seg_01905\rf\23_to_26_sweep_1.csv
seg_01906,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,342.0,1.0,segments\seg_01906\rf\23_to_26_sweep_1.csv
seg_01907,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,343.0,1.0,segments\seg_01907\rf\23_to_26_sweep_1.csv
seg_01908,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,344.0,1.0,segments\seg_01908\rf\23_to_26_sweep_1.csv
seg_01909,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,345.0,1.0,segments\seg_01909\rf\23_to_26_sweep_1.csv
seg_01910,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,346.0,1.0,segments\seg_01910\rf\23_to_26_sweep_1.csv
seg_01911,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,347.0,1.0,segments\seg_01911\rf\23_to_26_sweep_1.csv
seg_01912,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,348.0,1.0,segments\seg_01912\rf\23_to_26_sweep_1.csv
seg_01913,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,349.0,1.0,segments\seg_01913\rf\23_to_26_sweep_1.csv
seg_01914,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,350.0,1.0,segments\seg_01914\rf\23_to_26_sweep_1.csv
seg_01915,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,351.0,1.0,segments\seg_01915\rf\23_to_26_sweep_1.csv
seg_01916,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,352.0,1.0,segments\seg_01916\rf\23_to_26_sweep_1.csv
seg_01917,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,353.0,1.0,segments\seg_01917\rf\23_to_26_sweep_1.csv
seg_01918,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,354.0,1.0,segments\seg_01918\rf\23_to_26_sweep_1.csv
seg_01919,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,355.0,1.0,segments\seg_01919\rf\23_to_26_sweep_1.csv
seg_01920,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,356.0,1.0,segments\seg_01920\rf\23_to_26_sweep_1.csv
seg_01921,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,357.0,1.0,segments\seg_01921\rf\23_to_26_sweep_1.csv
seg_01922,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,358.0,1.0,segments\seg_01922\rf\23_to_26_sweep_1.csv
seg_01923,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,359.0,1.0,segments\seg_01923\rf\23_to_26_sweep_1.csv
seg_01924,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,360.0,1.0,segments\seg_01924\rf\23_to_26_sweep_1.csv
seg_01925,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,361.0,1.0,segments\seg_01925\rf\23_to_26_sweep_1.csv
seg_01926,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,362.0,1.0,segments\seg_01926\rf\23_to_26_sweep_1.csv
seg_01927,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,363.0,1.0,segments\seg_01927\rf\23_to_26_sweep_1.csv
seg_01928,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,364.0,1.0,segments\seg_01928\rf\23_to_26_sweep_1.csv
seg_01929,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,365.0,1.0,segments\seg_01929\rf\23_to_26_sweep_1.csv
seg_01930,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,366.0,1.0,segments\seg_01930\rf\23_to_26_sweep_1.csv
seg_01931,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,367.0,1.0,segments\seg_01931\rf\23_to_26_sweep_1.csv
seg_01932,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,368.0,1.0,segments\seg_01932\rf\23_to_26_sweep_1.csv
seg_01933,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,369.0,1.0,segments\seg_01933\rf\23_to_26_sweep_1.csv
seg_01934,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,370.0,1.0,segments\seg_01934\rf\23_to_26_sweep_1.csv
seg_01935,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,371.0,1.0,segments\seg_01935\rf\23_to_26_sweep_1.csv
seg_01936,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,372.0,1.0,segments\seg_01936\rf\23_to_26_sweep_1.csv
seg_01937,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,373.0,1.0,segments\seg_01937\rf\23_to_26_sweep_1.csv
seg_01938,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,374.0,1.0,segments\seg_01938\rf\23_to_26_sweep_1.csv
seg_01939,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,375.0,1.0,segments\seg_01939\rf\23_to_26_sweep_1.csv
seg_01940,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,376.0,1.0,segments\seg_01940\rf\23_to_26_sweep_1.csv
seg_01941,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,377.0,1.0,segments\seg_01941\rf\23_to_26_sweep_1.csv
seg_01942,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,378.0,1.0,segments\seg_01942\rf\23_to_26_sweep_1.csv
seg_01943,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,379.0,1.0,segments\seg_01943\rf\23_to_26_sweep_1.csv
seg_01944,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,380.0,1.0,segments\seg_01944\rf\23_to_26_sweep_1.csv
seg_01945,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,381.0,1.0,segments\seg_01945\rf\23_to_26_sweep_1.csv
seg_01946,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,382.0,1.0,segments\seg_01946\rf\23_to_26_sweep_1.csv
seg_01947,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,383.0,1.0,segments\seg_01947\rf\23_to_26_sweep_1.csv
seg_01948,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,384.0,1.0,segments\seg_01948\rf\23_to_26_sweep_1.csv
seg_01949,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,385.0,1.0,segments\seg_01949\rf\23_to_26_sweep_1.csv
seg_01950,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,386.0,1.0,segments\seg_01950\rf\23_to_26_sweep_1.csv
seg_01951,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,387.0,1.0,segments\seg_01951\rf\23_to_26_sweep_1.csv
seg_01952,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,388.0,1.0,segments\seg_01952\rf\23_to_26_sweep_1.csv
seg_01953,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,389.0,1.0,segments\seg_01953\rf\23_to_26_sweep_1.csv
seg_01954,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,390.0,1.0,segments\seg_01954\rf\23_to_26_sweep_1.csv
seg_01955,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,391.0,1.0,segments\seg_01955\rf\23_to_26_sweep_1.csv
seg_01956,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,392.0,1.0,segments\seg_01956\rf\23_to_26_sweep_1.csv
seg_01957,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,393.0,1.0,segments\seg_01957\rf\23_to_26_sweep_1.csv
seg_01958,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,394.0,1.0,segments\seg_01958\rf\23_to_26_sweep_1.csv
seg_01959,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,395.0,1.0,segments\seg_01959\rf\23_to_26_sweep_1.csv
seg_01960,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,396.0,1.0,segments\seg_01960\rf\23_to_26_sweep_1.csv
seg_01961,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,397.0,1.0,segments\seg_01961\rf\23_to_26_sweep_1.csv
seg_01962,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,398.0,1.0,segments\seg_01962\rf\23_to_26_sweep_1.csv
seg_01963,rf,drone,test,data/rf\drone\23_to_26_sweep_1.csv,399.0,1.0,segments\seg_01963\rf\23_to_26_sweep_1.csv
seg_01964,rf,no_drone,train,data/rf\no_drone\rf_noise_troll_2.csv,0.0,1.0,segments\seg_01964\rf\rf_noise_troll_2.csv
seg_01965_noise,rf,no_drone,train,data/rf\no_drone\rf_noise_troll_2.csv,0.0,1.0,segments\seg_01965_noise\rf\rf_noise_troll_2_noise.csv
seg_01966,rf,no_drone,train,data/rf\no_drone\rf_noise_troll_2.csv,1.0,1.0,segments\seg_01966\rf\rf_noise_troll_2.csv
seg_01967,rf,no_drone,train,data/rf\no_drone\rf_noise_troll_2.csv,2.0,1.0,segments\seg_01967\rf\rf_noise_troll_2.csv
seg_01968,rf,no_drone,train,data/rf\no_drone\rf_noise_troll_2.csv,3.0,1.0,segments\seg_01968\rf\rf_noise_troll_2.csv
seg_01969,rf,no_drone,train,data/rf\no_drone\rf_noise_troll_2.csv,4.0,1.0,segments\seg_01969\rf\rf_noise_troll_2.csv
seg_01970,rf,no_drone,train,data/rf\no_drone\rf_noise_troll_2.csv,5.0,1.0,segments\seg_01970\rf\rf_noise_troll_2.csv
seg_01971_noise,rf,no_drone,train,data/rf\no_drone\rf_noise_troll_2.csv,5.0,1.0,segments\seg_01971_noise\rf\rf_noise_troll_2_noise.csv
seg_01972,rf,no_drone,train,data/rf\no_drone\rf_noise_troll_2.csv,6.0,1.0,segments\seg_01972\rf\rf_noise_troll_2.csv
seg_01973,rf,no_drone,train,data/rf\no_drone\rf_noise_troll_2.csv,7.0,1.0,segments\seg_01973\rf\rf_noise_troll_2.csv
seg_01974,rf,no_drone,train,data/rf\no_drone\rf_noise_troll_2.csv,8.0,1.0,segments\seg_01974\rf\rf_noise_troll_2.csv
seg_01975,rf,no_drone,train,data/rf\no_drone\rf_noise_troll_2.csv,9.0,1.0,segments\seg_01975\rf\rf_noise_troll_2.csv
seg_01976,rf,no_drone,train,data/rf\no_drone\rf_noise_troll_2.csv,10.0,1.0,segments\seg_01976\rf\rf_noise_troll_2.csv
seg_01977_noise,rf,no_drone,train,data/rf\no_drone\rf_noise_troll_2.csv,10.0,1.0,segments\seg_01977_noise\rf\rf_noise_troll_2_noise.csv
seg_01978,rf,no_drone,train,data/rf\no_drone\rf_noise_troll_2.csv,11.0,1.0,segments\seg_01978\rf\rf_noise_troll_2.csv
seg_01979,rf,no_drone,train,data/rf\no_drone\rf_noise_troll_2.csv,12.0,1.0,segments\seg_01979\rf\rf_noise_troll_2.csv
seg_01980,rf,no_drone,train,data/rf\no_drone\rf_noise_troll_2.csv,13.0,1.0,segments\seg_01980\rf\rf_noise_troll_2.csv
seg_01981,rf,no_drone,train,data/rf\no_drone\rf_noise_troll_2.csv,14.0,1.0,segments\seg_01981\rf\rf_noise_troll_2.csv
seg_01982,rf,no_drone,train,data/rf\no_drone\rf_noise_troll_2.csv,15.0,1.0,segments\seg_01982\rf\rf_noise_troll_2.csv
seg_01983_noise,rf,no_drone,train,data/rf\no_drone\rf_noise_troll_2.csv,15.0,1.0,segments\seg_01983_noise\rf\rf_noise_troll_2_noise.csv
seg_01984,rf,no_drone,train,data/rf\no_drone\rf_noise_troll_2.csv,16.0,1.0,segments\seg_01984\rf\rf_noise_troll_2.csv
seg_01985,rf,no_drone,train,data/rf\no_drone\rf_noise_troll_2.csv,17.0,1.0,segments\seg_01985\rf\rf_noise_troll_2.csv
seg_01986,rf,no_drone,train,data/rf\no_drone\rf_noise_troll_2.csv,18.0,1.0,segments\seg_01986\rf\rf_noise_troll_2.csv
seg_01987,rf,no_drone,train,data/rf\no_drone\rf_noise_troll_2.csv,19.0,1.0,segments\seg_01987\rf\rf_noise_troll_2.csv
seg_01988,rf,no_drone,train,data/rf\no_drone\rf_noise_troll_2.csv,20.0,1.0,segments\seg_01988\rf\rf_noise_troll_2.csv
seg_01989_noise,rf,no_drone,train,data/rf\no_drone\rf_noise_troll_2.csv,20.0,1.0,segments\seg_01989_noise\rf\rf_noise_troll_2_noise.csv
seg_01990,rf,no_drone,train,data/rf\no_drone\rf_noise_troll_2.csv,21.0,1.0,segments\seg_01990\rf\rf_noise_troll_2.csv
seg_01991,rf,no_drone,train,data/rf\no_drone\rf_noise_troll_2.csv,22.0,1.0,segments\seg_01991\rf\rf_noise_troll_2.csv
seg_01992,rf,no_drone,train,data/rf\no_drone\rf_noise_troll_2.csv,23.0,1.0,segments\seg_01992\rf\rf_noise_troll_2.csv
seg_01993,rf,no_drone,train,data/rf\no_drone\rf_noise_troll_2.csv,24.0,1.0,segments\seg_01993\rf\rf_noise_troll_2.csv
seg_01994,rf,no_drone,train,data/rf\no_drone\rf_noise_troll_2.csv,25.0,1.0,segments\seg_01994\rf\rf_noise_troll_2.csv
seg_01995_noise,rf,no_drone,train,data/rf\no_drone\rf_noise_troll_2.csv,25.0,1.0,segments\seg_01995_noise\rf\rf_noise_troll_2_noise.csv
seg_01996,rf,no_drone,train,data/rf\no_drone\rf_noise_troll_2.csv,26.0,1.0,segments\seg_01996\rf\rf_noise_troll_2.csv
seg_01997,rf,no_drone,train,data/rf\no_drone\rf_noise_troll_2.csv,27.0,1.0,segments\seg_01997\rf\rf_noise_troll_2.csv
seg_01998,rf,no_drone,train,data/rf\no_drone\rf_noise_troll_2.csv,28.0,1.0,segments\seg_01998\rf\rf_noise_troll_2.csv
seg_01999,rf,no_drone,train,data/rf\no_drone\rf_noise_troll_2.csv,29.0,1.0,segments\seg_01999\rf\rf_noise_troll_2.csv
